번호,사업명,권역,연도,월,주차,수거일,지역1,지역2,환경,방법,종,개체수,채집기간,Index,실험개체수,Pool No.,양성 Pools,비고,확정,확정일자,입력일자,입력자(아이디),조사년도,조사월,조사주
904,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,고성군 현내면 명파리,기타,LED1,Aedes vexans,22,7,3,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
905,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,고성군 현내면 명파리,기타,LED1,Ochlerotatus koreicus,18,7,2,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
906,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,고성군 현내면 명파리,기타,LED1,Anopheles spp.,4,7,0,4,1,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
907,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
908,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,인제군 인제읍 덕산리,기타,LED1,Culex bitaeniorhynchus,9,7,1,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
909,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,인제군 인제읍 덕산리,기타,LED1,Aedes vexans,1,7,0,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
910,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,인제군 인제읍 덕산리,기타,LED1,Ochlerotatus koreicus,9,7,1,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
911,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
912,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
913,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,10,7,1,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
914,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,51,7,7,51,6,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
915,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,6,7,0,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
916,말라리아매개모기조사감시,강원도보건환경연구원,2025,7,28,2025-07-12,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,6,7,0,0,0,0,,Y,2025-07-18,2025-07-18,최연희(chldusgmlek),2026년,05월,1주
